job_id,title,extracted_skills,skill_count,cluster_id
4853,Beth Israel Lahey Health,,0,0
4854,Beth Israel Lahey Health,,0,0
4855,Beth Israel Lahey Health,,0,0
4856,Beth Israel Lahey Health,,0,0
4857,GP Strategies Corporation,,0,0
4862,"Verve Industrial, A Rockwell Automation Company",,0,0
4867,Beth Israel Lahey Health,,0,0
4872,Beth Israel Lahey Health,,0,0
4873,Beth Israel Lahey Health,,0,0
4875,Beth Israel Lahey Health,,0,0
4879,Trinity Health Mid-Atlantic,,0,0
4880,University of Wisconsin-Madison School of Pharmacy,,0,0
4881,University Health Services,,0,0
4882,University Health Services,,0,0
4885,"North Shore Healthcare, LLC",,0,0
4889,LV= General Insurance,,0,0
4890,CAMBA,,0,0
4893,UF Health Central Florida,,0,0
4895,WVU Medicine Uniontown Hospital ,,0,0
4898,Guidehouse,,0,0
4902,Beth Israel Lahey Health,,0,0
4903,Beth Israel Lahey Health,,0,0
4911,Pierce Manufacturing,,0,0
4913,WVU Medicine,,0,0
4915,WVU Medicine,,0,0
4919,WVU Hospitals — Ruby Memorial Hospital,ruby,1,0
4920,WVU Hospitals — Ruby Memorial Hospital,ruby,1,0
4925,Beth Israel Lahey Health,,0,0
4926,Beth Israel Lahey Health,,0,0
4927,Beth Israel Lahey Health,,0,0
4928,River Edge Behavioral Health,,0,0
4929,Trinity Health Mid-Atlantic,,0,0
4930,University Health Services,,0,0
4931,University of Central Florida,,0,0
4933,"North Shore Healthcare, LLC",,0,0
4934,California Department of Developmental Services,,0,0
4935,"North Shore Healthcare, LLC",,0,0
4936,"North Shore Healthcare, LLC",,0,0
4939,"Oshkosh AeroTech, LLC",,0,0
4944,DNV,,0,0
4947,Miami-Dade County Public Schools,,0,0
4954,Beth Israel Lahey Health,,0,0
4961,Beth Israel Lahey Health,,0,0
4962,Beth Israel Lahey Health,,0,0
4963,Beth Israel Lahey Health,,0,0
4966,Coastal Carolina University,,0,0
4969,"North Shore Healthcare, LLC",,0,0
4970,"North Shore Healthcare, LLC",,0,0
4971,"North Shore Healthcare, LLC",,0,0
4974,Pierce Manufacturing,,0,0
4975,Pierce Manufacturing,,0,0
4982,DNV,,0,0
4990,Beth Israel Lahey Health,,0,0
4993,Beth Israel Lahey Health,,0,0
4994,Beth Israel Lahey Health,,0,0
4995,Beth Israel Lahey Health,,0,0
4997,Beth Israel Lahey Health,,0,0
4998,Beth Israel Lahey Health,,0,0
4999,Beth Israel Lahey Health,,0,0
5000,Beth Israel Lahey Health,,0,0
5001,Beth Israel Lahey Health,,0,0
5003,Beth Israel Lahey Health,,0,0
5004,Beth Israel Lahey Health,,0,0
5008,University Health Services,,0,0
5010,The Seattle Public Library,,0,0
5011,California Department of Developmental Services,,0,0
5013,Informa,,0,0
5014,Pierce Manufacturing,,0,0
5015,"Oshkosh AeroTech, LLC",,0,0
5018,DNV,,0,0
5022,Elara Caring ,,0,0
5029,Trinity Health Mid-Atlantic,,0,0
5030,University Health Services,,0,0
5031,University Health Services,,0,0
5033,"North Shore Healthcare, LLC",,0,0
5034,"North Shore Healthcare, LLC",,0,0
5035,"North Shore Healthcare, LLC",,0,0
5038,"Oshkosh AeroTech, LLC",,0,0
5046,DNV,,0,0
5047,Miami-Dade County Public Schools,,0,0
5050,Elara Caring ,,0,0
5054,City Experiences,,0,0
5055,City Experiences,,0,0
5059,Trinity Health Mid-Atlantic,,0,0
5061,University Health Services,,0,0
5062,"North Shore Healthcare, LLC",,0,0
5063,"North Shore Healthcare, LLC",,0,0
5064,"North Shore Healthcare, LLC",,0,0
5068,WVU Medicine,,0,0
5069,WVU Medicine,,0,0
5075,DNV,,0,0
5076,DNV,,0,0
5077,DNV,,0,0
5079,Lucky Brand,,0,0
5089,University of Wisconsin-Madison,,0,0
5090,University Health Services,,0,0
5093,"North Shore Healthcare, LLC",,0,0
5094,"North Shore Healthcare, LLC",,0,0
5101,Lucky Brand,,0,0
5103,Elara Caring ,,0,0
5106,OMNIVISION,,0,0
5119,DNV,,0,0
5129,Veolia Water Technologies & Solutions,,0,0
5132,City Experiences,,0,0
5134,OceanaGold Corporation,,0,0
5137,Jefferson County Public Schools,,0,0
5141,Miami-Dade County Public Schools,,0,0
5170,Catalent Pharma Solutions,,0,0
5178,OceanaGold Corporation,,0,0
5185,Jefferson County Public Schools,,0,0
5190,U.S. Army MWR,,0,0
5195,Jefferson County Public Schools,,0,0
5197,EXP,,0,0
5201,SMS group USA,,0,0
5204,"KCI Technologies, Inc.",,0,0
5212,National Beef Packing Company LLC,,0,0
5216,Jefferson County Public Schools,,0,0
5217,Vetcor,,0,0
5221,Stanford Children's Health | Lucile Packard Children's Hospital Stanford,,0,0
5224,St. Jude Children's Research Hospital,,0,0
5229,SitelogIQ,,0,0
5230,National Indemnity Company,,0,0
5239,Jefferson County Public Schools,,0,0
5242,"KCI Technologies, Inc.",,0,0
5246,Jefferson County Public Schools,,0,0
5249,Jefferson County Public Schools,,0,0
5250,Jefferson County Public Schools,,0,0
5252,St. Jude Children's Research Hospital,,0,0
5254,Flagstar Bank,,0,0
5257,Michael Page,,0,0
5261,ABC 10News San Diego | KGTV Channel 10,,0,0
5271,Ariston Group,,0,0
5280,"Nalco Water, An Ecolab Company",,0,0
5282,Sharp HealthCare,,0,0
5284,Amazon,,0,0
5288,"Nalco Water, An Ecolab Company",,0,0
5289,Ecolab,,0,0
5291,Sharp HealthCare,,0,0
5293,Amazon Web Services (AWS),aws,1,0
5298,Amazon Web Services (AWS),aws,1,0
5300,Amazon Web Services (AWS),aws,1,0
5302,Amazon Web Services (AWS),"python,aws",2,0
5303,Amazon Web Services (AWS),aws,1,0
5305,Amazon,,0,0
5308,Amazon Web Services (AWS),aws,1,0
5309,Amazon Web Services (AWS),aws,1,0
5310,Amazon Web Services (AWS),aws,1,0
5311,Amazon Web Services (AWS),aws,1,0
5314,Amazon,,0,0
5315,Amazon,,0,0
5316,Amazon Web Services (AWS),aws,1,0
5318,Amazon,,0,0
5320,Amazon Web Services (AWS),aws,1,0
5322,Amazon Web Services (AWS),aws,1,0
5324,Amazon Web Services (AWS),aws,1,0
5325,Amazon,,0,0
5333,Sharp HealthCare,,0,0
5334,Sharp HealthCare,,0,0
5336,Amazon Web Services (AWS),aws,1,0
5337,Amazon Web Services (AWS),aws,1,0
5338,Amazon Lab126,,0,0
5343,Amazon Web Services (AWS),"spark,aws",2,0
5344,Amazon Web Services (AWS),aws,1,0
5345,Amazon,,0,0
5346,Amazon Web Services (AWS),aws,1,0
5348,Amazon,,0,0
5349,Amazon Web Services (AWS),"ai,aws",2,0
5350,Amazon,,0,0
5354,Sharp HealthCare,,0,0
5360,Amazon Web Services (AWS),aws,1,0
5362,Amazon Games,,0,0
5365,Amazon,,0,0
5371,Amazon Web Services (AWS),aws,1,0
5373,Amazon,,0,0
5374,Amazon Web Services (AWS),aws,1,0
5375,Amazon Web Services (AWS),aws,1,0
5376,Amazon Web Services (AWS),aws,1,0
5377,Amazon Web Services (AWS),aws,1,0
5378,Amazon,,0,0
5382,Amazon,,0,0
5383,Amazon,,0,0
5385,Amazon,,0,0
5387,Amazon Web Services (AWS),aws,1,0
5389,Amazon Web Services (AWS),aws,1,0
5391,Amazon,,0,0
5392,Amazon Games,,0,0
5393,Amazon Web Services (AWS),aws,1,0
5395,Amazon,,0,0
5397,Amazon Web Services (AWS),aws,1,0
5400,Amazon Web Services (AWS),aws,1,0
5406,Amazon,,0,0
5413,TravelNurseSource,,0,0
5414,TravelNurseSource,,0,0
5416,TravelNurseSource,,0,0
5417,TravelNurseSource,,0,0
5418,TravelNurseSource,,0,0
5486,TravelNurseSource,,0,0
5487,TravelNurseSource,,0,0
5488,TravelNurseSource,,0,0
5489,TravelNurseSource,,0,0
5490,TravelNurseSource,,0,0
5491,TravelNurseSource,,0,0
5492,TravelNurseSource,,0,0
5493,TravelNurseSource,,0,0
5521,Palmetto GBA,,0,0
5527,EV.Careers,,0,0
6260,PeopleConnect Staffing,,0,0
6465,TravelNurseSource,,0,0
6466,TravelNurseSource,,0,0
6468,Vetted Health,,0,0
6469,Monarch Healthcare Management,,0,0
6471,Monarch Healthcare Management,,0,0
6472,Monarch Healthcare Management,,0,0
6473,TravelNurseSource,,0,0
6474,University of Virginia,,0,0
6476,Pediatrix Medical Group,,0,0
6477,Pediatrix Medical Group,,0,0
6479,University of Virginia,,0,0
6480,Pediatrix Medical Group,,0,0
6483,Pediatrix Medical Group,,0,0
6484,Pediatrix Medical Group,,0,0
6485,Pediatrix Medical Group,,0,0
6495,Innovative Renal Care,,0,0
6501,"FIFA World Cup 2026™ - Canada, Mexico and the United States",,0,0
6502,Houston Methodist,,0,0
6504,Capital One,,0,0
6505,Capital One,,0,0
6507,Capital One,,0,0
6508,Capital One,,0,0
6510,Capital One,,0,0
6520,Capital One,"python,java,aws,spring",4,0
6523,Capital One,,0,0
6527,Capital One,,0,0
6529,Capital One,,0,0
6530,Capital One,,0,0
6531,Capital One,data science,1,0
6533,NYC Department of Education,,0,0
6534,NYC Department of Education,,0,0
6537,WellSpan Health,,0,0
6540,Houston Methodist,,0,0
6541,Houston Methodist,,0,0
6542,Capital One,,0,0
6543,Capital One,,0,0
6544,Capital One,,0,0
6546,Capital One,,0,0
6547,Capital One,,0,0
6548,Capital One,,0,0
6549,Capital One,,0,0
6550,Capital One,,0,0
6551,Capital One,,0,0
6553,Capital One,,0,0
6557,Capital One,"python,java,aws,spring",4,0
6559,NYC Department of Education,,0,0
6567,GFL Environmental Inc.,,0,0
6571,GardaWorld,,0,0
6573,Houston Methodist,,0,0
6574,Capital One,,0,0
6576,Capital One,,0,0
6577,Capital One,,0,0
6581,"Team Builders Recruiting and Consulting, LLC",,0,0
6582,"Team Builders Recruiting and Consulting, LLC",,0,0
6583,"Team Builders Recruiting and Consulting, LLC",,0,0
6584,"Team Builders Recruiting and Consulting, LLC",,0,0
6585,"Team Builders Recruiting and Consulting, LLC",,0,0
6587,Principal Financial Group,,0,0
6606,Houston Methodist,,0,0
6607,Houston Methodist,,0,0
6610,Capital One,,0,0
6613,Capital One,"java,go",2,0
6614,Capital One,,0,0
6616,Capital One,,0,0
6617,Capital One,,0,0
6619,Capital One,,0,0
6622,WellSpan Health,,0,0
6623,Tesla,,0,0
6625,Safelite,,0,0
6626,Safelite,,0,0
6633,NYC Health + Hospitals,,0,0
6642,"FIFA World Cup 2026™ - Canada, Mexico and the United States",,0,0
6643,Houston Methodist,,0,0
6648,Capital One,data science,1,0
6651,Capital One,,0,0
6652,Capital One,,0,0
6653,Capital One,,0,0
6654,"Team Builders Recruiting and Consulting, LLC",,0,0
6655,"Team Builders Recruiting and Consulting, LLC",,0,0
6656,"Team Builders Recruiting and Consulting, LLC",,0,0
6657,"Team Builders Recruiting and Consulting, LLC",,0,0
6660,TC Restaurant Group,,0,0
6661,TC Restaurant Group,,0,0
6663,WellSpan Health,,0,0
6664,PubMatic,,0,0
6665,NYC Health + Hospitals,,0,0
6669,Safelite,,0,0
6672,Hard Rock Casino Rockford,chef,1,0
6676,NYC Health + Hospitals,,0,0
6677,NYC Health + Hospitals,,0,0
6681,Inversion,,0,0
6682,EMSA- Emergency Medical Services Authority,,0,0
6688,"FIFA World Cup 2026™ - Canada, Mexico and the United States",,0,0
6690,"University of Maryland, Baltimore (UMB)",,0,0
6691,"University of Maryland, Baltimore (UMB)",,0,0
6692,Houston Methodist,,0,0
6693,Houston Methodist,,0,0
6694,Houston Methodist,,0,0
6695,Houston Methodist,,0,0
6696,Houston Methodist,,0,0
6699,Capital One,,0,0
6704,Capital One,,0,0
6708,Capital One,,0,0
6709,Capital One,"python,java,aws,spring",4,0
6710,Capital One,,0,0
6712,Safelite,,0,0
6713,Safelite,,0,0
6714,Safelite,,0,0
6715,Safelite,,0,0
6729,Houston Methodist,,0,0
6732,Capital One,"java,go",2,0
6733,Capital One,data science,1,0
6735,Capital One,,0,0
6736,Capital One,,0,0
6737,Capital One,,0,0
6739,Grand Fitness,,0,0
6745,WellSpan Health,,0,0
6750,Safelite,,0,0
6755,Westwood Professional Services,,0,0
6758,"Bridgestone Retail Operations, LLC",,0,0
6762,Old Second National Bank,,0,0
6763,Old Second National Bank,,0,0
6771,Hyatt Hotels Corporation,,0,0
6776,Saputo Inc.,,0,0
6779,WellSpan Health,,0,0
6782,Tesla,,0,0
6786,Safelite,,0,0
6789,SymphonyAI,,0,0
6790,NYC Health + Hospitals,,0,0
6798,"Bridgestone Retail Operations, LLC",,0,0
6799,Bridgestone Americas,,0,0
6801,Martin Marietta,,0,0
6802,Honeywell,,0,0
6812,Hyatt Hotels Corporation,,0,0
6818,Hyatt Regency,,0,0
6820,Safelite,,0,0
6821,Safelite,,0,0
6822,Safelite,,0,0
6823,Hard Rock Casino Rockford,chef,1,0
6826,NYC Health + Hospitals,,0,0
6831,"Bridgestone Retail Operations, LLC",,0,0
6832,"Bridgestone Retail Operations, LLC",,0,0
6834,Old Second National Bank,,0,0
6835,CrowdStrike,,0,0
6836,CrowdStrike,,0,0
6848,Zebra Technologies,,0,0
6850,The Unbound Collection by Hyatt,,0,0
6851,Hyatt Hotels Corporation,,0,0
6853,Hyatt Hotels Corporation,,0,0
6857,Safelite,,0,0
6859,Safelite,,0,0
6860,McLaren Health Care,,0,0
6864,Georgia Department of Public Health,,0,0
6865,Vanderbilt University Medical Center,,0,0
6868,"Bridgestone Retail Operations, LLC",,0,0
6869,"Bridgestone Retail Operations, LLC",,0,0
6871,Tata Consultancy Services,,0,0
6873,Honeywell,,0,0
6893,"Bridgestone Retail Operations, LLC",,0,0
6899,Toll Brothers,,0,0
6900,Toll Brothers,,0,0
6901,Honeywell,,0,0
6910,Hyatt Regency,,0,0
6911,Hyatt Regency,,0,0
6916,"Bridgestone Retail Operations, LLC",,0,0
6925,Robinhood,"ai,machine learning",2,0
6926,Robinhood,orchestration,1,0
6932,Destination by Hyatt,,0,0
6933,Hyatt Hotels Corporation,,0,0
6947,Boise Cascade Company,,0,0
6948,Hyatt Regency,,0,0
6953,Neighborly®,,0,0
6956,Hyatt Regency,,0,0
6957,Hyatt Regency,,0,0
6959,Summit Fire Protection,,0,0
6961,Hyatt Hotels Corporation,,0,0
6962,The Unbound Collection by Hyatt,,0,0
6966,Grand Hyatt,,0,0
6974,UW School of Medicine and Public Health,,0,0
6976,Seattle Information Technology Department,,0,0
6977,Seattle Human Services Department,,0,0
6985,Plante Moran,,0,0
6987,Legacy Health,,0,0
6988,UW-Madison College of Letters & Science,,0,0
6990,DNV,,0,0
6993,Elara Caring ,,0,0
6996,Raising Cane's Chicken Fingers,,0,0
6999,CyberCoders,,0,0
7000,CyberCoders,,0,0
7003,CyberCoders,,0,0
7006,Legacy Health,,0,0
7007,University of Wisconsin-Madison,,0,0
7020,DNV,,0,0
7024,WVU Medicine Camden Clark Medical Center,,0,0
7026,Raising Cane's Chicken Fingers,,0,0
7035,CyberCoders,,0,0
7039,UW School of Medicine and Public Health,,0,0
7041,DNV,,0,0
7048,Inchcape Shipping Services,,0,0
7049,Integrated Oncology Network,,0,0
7054,CyberCoders,,0,0
7060,TEKsystems,,0,0
7062,TEKsystems,,0,0
7063,TEKsystems,,0,0
7066,Beth Israel Lahey Health,,0,0
7069,Talent Groups,,0,0
7075,Plante Moran,,0,0
7084,Vetcor,,0,0
7087,CyberCoders,,0,0
7090,CyberCoders,,0,0
7096,Case Western Reserve University,,0,0
7097,Case Western Reserve University,,0,0
7101,TEKsystems,sql,1,0
7102,TEKsystems,,0,0
7110,University of Wisconsin-Madison,,0,0
7111,University of Wisconsin-Madison,,0,0
7112,University of Wisconsin-Madison,,0,0
7115,Summit Fire & Security,,0,0
7119,Elara Caring ,,0,0
7127,CyberCoders,,0,0
7128,CyberCoders,,0,0
7142,TEKsystems,,0,0
7145,UW-Madison College of Engineering,,0,0
7151,DNV,,0,0
7155,Elara Caring ,,0,0
7158,CyberCoders,,0,0
7164,CyberCoders,,0,0
7169,CyberCoders,,0,0
7171,Conduent,,0,0
7174,All Copy Products,,0,0
7190,TEKsystems,,0,0
7192,TEKsystems,,0,0
7198,Elara Caring ,,0,0
7199,Raising Cane's Chicken Fingers,,0,0
7203,Raising Cane's Chicken Fingers,,0,0
7209,CyberCoders,,0,0
7210,CyberCoders,,0,0
7212,Conduent,,0,0
7213,CyberCoders,,0,0
7215,TC Transcontinental,,0,0
7216,All Copy Products,,0,0
7217,Case Western Reserve University,,0,0
7221,TEKsystems,,0,0
7225,TEKsystems,sql,1,0
7235,Nebraska Furniture Mart,,0,0
7236,Bristol Myers Squibb,,0,0
7239,CyberCoders,,0,0
7244,Ingram Content Group,,0,0
7246,Case Western Reserve University,,0,0
7248,TEKsystems,,0,0
7250,TEKsystems,,0,0
7264,Allbirds,,0,0
7266,Maxim Healthcare Staffing,,0,0
7269,Acosta,,0,0
7270,Premium Retail Services,,0,0
7271,ActionLink,,0,0
7273,ActionLink,,0,0
7274,Acosta,,0,0
7276,ActionLink,,0,0
7281,General Dynamics Information Technology,,0,0
7285,Case Western Reserve University,,0,0
7286,Case Western Reserve University,,0,0
7302,Bristol Myers Squibb,,0,0
7303,The Hershey Company,,0,0
7304,The Hershey Company,,0,0
7305,Maxim Healthcare Staffing,,0,0
7309,Maxim Healthcare Staffing,,0,0
7310,Maxim Healthcare Staffing,,0,0
7312,Acosta,,0,0
7316,Maxim Healthcare Staffing,,0,0
7319,Premium Retail Services,,0,0
7323,AAA-The Auto Club Group,,0,0
7328,TEKsystems,,0,0
7329,TEKsystems,,0,0
7333,TEKsystems,,0,0
7338,Convatec,,0,0
7339,Nikola Corporation,,0,0
7341,Bristol Myers Squibb,,0,0
7342,Dürr,,0,0
7344,Maxim Healthcare Staffing,,0,0
7345,Maxim Healthcare Staffing,,0,0
7347,Maxim Healthcare Staffing,,0,0
7351,Maxim Healthcare Staffing,,0,0
7355,"Butterball, LLC",,0,0
7365,Adobe,,0,0
7366,ActionLink,,0,0
7368,Bath & Body Works,,0,0
7373,AAA-The Auto Club Group,,0,0
7383,HCA Healthcare,,0,0
7384,Medical City Healthcare,,0,0
7389,Nikola Corporation,,0,0
7398,TriCities Hospital,,0,0
7399,HCA Healthcare,,0,0
7400,Belton Regional Medical Center,,0,0
7401,TriStar NorthCrest Medical Center,,0,0
7403,Medical City Healthcare,,0,0
7411,Bath & Body Works,,0,0
7421,HCA Houston Healthcare,,0,0
7427,Corpus Christi Medical Center,,0,0
7428,Trident Medical Center,,0,0
7429,The Hershey Company,,0,0
7431,Maxim Healthcare Staffing,,0,0
7432,Maxim Healthcare Staffing,,0,0
7433,Maxim Healthcare Staffing,,0,0
7435,Maxim Healthcare Staffing,,0,0
7436,Maxim Healthcare Staffing,,0,0
7438,Maxim Healthcare Staffing,,0,0
7440,Maxim Healthcare Staffing,,0,0
7445,Bath & Body Works,,0,0
7447,Erie Family Health Centers,,0,0
7449,CACI International Inc,,0,0
7451,Amneal Pharmaceuticals,,0,0
7458,HCA Florida Northside Hospital,,0,0
7461,Maxim Healthcare Staffing,,0,0
7462,Maxim Healthcare Staffing,,0,0
7463,Maxim Healthcare Staffing,,0,0
7464,Maxim Healthcare Staffing,,0,0
7465,Maxim Healthcare Staffing,,0,0
7470,ActionLink,,0,0
7471,Maxim Healthcare Staffing,,0,0
7472,Maxim Healthcare Staffing,,0,2
7473,Maxim Healthcare Staffing,,0,0
7476,General Dynamics Information Technology,,0,0
7478,Bon Secours,,0,0
7479,Thrive Pet Healthcare,,0,0
7482,North Suburban Medical Center,,0,0
7487,Grand Strand Medical Center – HCA,,0,0
7488,Del Sol Medical Center,,0,0
7489,HCA Houston Healthcare,,0,0
7491,Regional Medical Center of San Jose,,0,0
7494,Overland Park Regional Medical Center,,0,0
7499,Grand Strand Medical Center – HCA,,0,0
7506,AstraZeneca,,0,0
7509,Lee's Summit Medical Center,,0,0
7510,Spotsylvania Regional Medical Center,,0,0
7511,HCA Florida Kendall Hospital,,0,0
7513,MountainView Hospital,,0,0
7514,Methodist Healthcare System,,0,0
7515,Lee's Summit Medical Center,,0,0
7516,Centerpoint Medical Center,,0,0
7517,HCA Florida Blake Hospital,,0,0
7518,HCA Florida Highlands Hospital,,0,0
7520,Reston Hospital,,0,0
7527,HCA Healthcare,,0,0
7529,Rio Grande Regional Hospital,,0,0
7531,HCA Healthcare,,0,0
7537,Jobot Consulting,,0,0
7542,Keck Medicine of USC,,0,1
7543,"Varsity Tutors, a Nerdy Company",,0,0
7546,Thrive Pet Healthcare,,0,0
7547,Medical City Healthcare,,0,0
7548,Red Tail Acquisitions,,0,0
7549,Providence Health & Services,,0,0
7550,"Alexion Pharmaceuticals, Inc.",,0,0
7556,Jobot Consulting,,0,0
7559,"Varsity Tutors, a Nerdy Company",,0,0
7560,Keck Medicine of USC,,0,1
7561,Saint Agnes Medical Center,,0,0
7563,Concentrix,,0,0
7564,The Medical Center of Aurora,,0,0
7566,Del Sol Medical Center,,0,0
7567,Las Palmas Medical Center,,0,0
7568,Providence Health & Services,,0,0
7570,Evinova,,0,0
7571,Keck Medicine of USC,,0,1
7572,Keck Medicine of USC,,0,1
7573,Keck Medicine of USC,,0,1
7574,Keck Medicine of USC,,0,1
7576,Saint Agnes Medical Center,,0,0
7578,"Varsity Tutors, a Nerdy Company",,0,0
7587,Keck Medicine of USC,,0,1
7588,Keck Medicine of USC,,0,1
7589,Keck Medicine of USC,,0,1
7590,Keck Medicine of USC,,0,1
7591,Keck Medicine of USC,,0,1
7592,Saint Agnes Medical Center,,0,0
7595,"Varsity Tutors, a Nerdy Company",,0,0
7596,PetVet Care Centers,,0,0
7598,"Alexion Pharmaceuticals, Inc.",,0,0
7601,Partner Therapeutics,,0,0
7602,Partner Therapeutics,,0,0
7609,AstraZeneca,,0,0
7615,Keck Medicine of USC,,0,1
7616,Keck Medicine of USC,,0,1
7617,Keck Medicine of USC,,0,1
7618,Keck Medicine of USC,,0,1
7619,Keck Medicine of USC,,0,1
7622,American Cancer Society,,0,0
7624,Vestcom,,0,0
7625,The Goodyear Tire & Rubber Company,,0,0
7628,"Varsity Tutors, a Nerdy Company",,0,0
7630,Keck Medicine of USC,,0,1
7631,Murphy USA,,0,0
7632,"Varsity Tutors, a Nerdy Company",javascript,1,0
7633,Washington University in St. Louis,,0,0
7634,VCA Animal Hospitals,,0,0
7645,Keck Medicine of USC,,0,1
7647,Keck Medicine of USC,,0,1
7651,Prisma Health,,0,0
7652,The Goodyear Tire & Rubber Company,,0,0
7653,VCA Animal Hospitals,,0,0
7654,The Goodyear Tire & Rubber Company,,0,0
7656,Global Payments Inc.,,0,0
7661,Washington University in St. Louis,,0,0
7665,Secured Land Transfers,,0,0
7670,Aimbridge Hospitality,,0,0
7671,Aimbridge Hospitality,,0,0
7675,VCA Animal Hospitals,,0,0
7676,The Goodyear Tire & Rubber Company,,0,0
7683,Aimbridge Hospitality,,0,0
7686,Aimbridge Hospitality,,0,0
7687,"Varsity Tutors, a Nerdy Company",,0,0
7691,VCA Animal Hospitals,,0,0
7692,Flowserve Corporation,,0,0
7693,Children's Wisconsin,,0,0
7698,Baylor Scott & White Health,,0,0
7702,National Veterinary Associates,,0,0
7704,"Varsity Tutors, a Nerdy Company",,0,0
7708,WSP in the U.S.,,0,0
7711,The Goodyear Tire & Rubber Company,,0,0
7713,Secured Land Transfers,,0,0
7717,Infineon Technologies,,0,0
7721,Aimbridge Hospitality,,0,0
7724,Aimbridge Hospitality,,0,0
7726,WSP in the U.S.,,0,0
7727,Jobs via eFinancialCareers,,0,0
7734,Baylor Scott & White Health,,0,0
7741,National Veterinary Associates,,0,0
7742,Infineon Technologies,,0,0
7747,Aimbridge Hospitality,,0,0
7748,WSP in the U.S.,,0,0
7750,Umpqua Bank,,0,0
7751,Jobs via eFinancialCareers,,0,0
7752,Ken Garff Automotive Group,,0,0
7759,Creative Financial Staffing (CFS),,0,0
7760,Aimbridge Hospitality,,0,0
7770,Creative Financial Staffing (CFS),,0,0
7772,Aimbridge Hospitality,,0,0
7774,Planned Parenthood of Greater New York,,0,0
7775,WSP in the U.S.,,0,0
7777,Bass Pro Shops,,0,0
7779,Children's Wisconsin,,0,0
7780,Jobs via eFinancialCareers,,0,0
7784,Creative Financial Staffing (CFS),,0,0
7789,Dynamic Yield by Mastercard,,0,0
7791,Mastercard,,0,0
7804,Jobs via eFinancialCareers,,0,0
7805,Oregon Department of Transportation,,0,0
7811,Children's Health,,0,0
7813,Creative Financial Staffing (CFS),,0,0
7815,Creative Financial Staffing (CFS),,0,0
7827,Unitek Learning,,0,0
7830,Parsons Corporation,,0,0
7832,Epic Games,,0,0
7836,"WOW! Internet, Cable & Phone",,0,0
7837,"WOW! Internet, Cable & Phone",,0,0
7838,"WOW! Internet, Cable & Phone",,0,0
7840,Long Island Community Hospital,,0,0
7845,Health Carousel Nursing & Allied Health,,0,0
7851,VCA Animal Hospitals,,0,0
7856,Creative Financial Staffing (CFS),,0,0
7857,Mastercard,,0,0
7864,Long Island Community Hospital,,0,0
7868,"WOW! Internet, Cable & Phone",,0,0
7870,"Burlington Stores, Inc.",,0,0
7875,Health Carousel Nursing & Allied Health,,0,0
7876,AVI Foodsystems,,0,0
7881,Children's Wisconsin,,0,0
7882,Ken Garff Automotive Group,,0,0
7884,Creative Financial Staffing (CFS),,0,0
7886,Creative Financial Staffing (CFS),,0,0
7887,DocCafe,,0,0
7894,DocCafe,,0,0
7898,Creative Financial Staffing (CFS),,0,0
7903,Applied Materials,,0,0
7905,"WOW! Internet, Cable & Phone",,0,0
7907,VCA Animal Hospitals,,0,0
7908,Transdev North America,,0,0
7913,"CareDx, Inc.",,0,0
7915,GE Digital,ai,1,0
7919,Jobs via eFinancialCareers,,0,0
7923,Children's Health,,0,0
7926,CJ Logistics America,,0,0
7931,Creative Financial Staffing (CFS),,0,0
7934,Creative Financial Staffing (CFS),,0,0
7937,Creative Financial Staffing (CFS),,0,0
7939,DocCafe,,0,0
7941,Good Samaritan Society,,0,0
7944,Health Carousel Nursing & Allied Health,,0,0
7946,Health Carousel Nursing & Allied Health,,0,0
7948,Good Samaritan Society,,0,0
7949,Palo Alto Networks,,0,0
7954,Children's Health,,0,0
7960,DocCafe,,0,0
7962,Creative Financial Staffing (CFS),,0,0
7963,Creative Financial Staffing (CFS),,0,0
7966,Creative Financial Staffing (CFS),,0,0
7968,Creative Financial Staffing (CFS),,0,0
7972,Creative Financial Staffing (CFS),,0,0
7973,Creative Financial Staffing (CFS),,0,0
7980,"WOW! Internet, Cable & Phone",,0,0
7985,Health Carousel Nursing & Allied Health,,0,0
7986,Health Carousel Nursing & Allied Health,,0,0
7987,Health Carousel Nursing & Allied Health,,0,0
7988,Health Carousel Nursing & Allied Health,,0,0
7989,Health Carousel Nursing & Allied Health,,0,0
7991,Health Carousel Nursing & Allied Health,,0,0
7996,Children's Health,,0,0
7998,Planned Parenthood of Greater New York,,0,0
8001,DocCafe,,0,0
8005,CJ Logistics America,,0,0
8009,DocCafe,,0,0
8010,Creative Financial Staffing (CFS),,0,0
8019,Creative Financial Staffing (CFS),,0,0
8026,Health Carousel Nursing & Allied Health,,0,0
8031,Health Carousel Nursing & Allied Health,,0,0
8032,FirstChoice Hiring,,0,0
8035,DocCafe,,0,0
8036,AVI Foodsystems,,0,0
8039,Health Carousel Nursing & Allied Health,,0,0
8043,Health Carousel Nursing & Allied Health,,0,0
8044,CareFirst BlueCross BlueShield,cybersecurity,1,0
8045,Health Carousel Nursing & Allied Health,,0,0
8047,Spectrum,,0,0
8048,"Metis Technology Solutions, Inc.",,0,0
8052,Spectrum,,0,0
8055,Spectrum,,0,0
8056,Spectrum Enterprise,,0,0
8057,Spectrum,,0,0
8058,Spectrum,,0,0
8062,Aya Locums,,0,3
8063,Aya Locums,,0,3
